epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants,vaccinated_third,vaccinated_third_per_100_inhabitants
148,2021-11-30,Brazil,PB,TOTAL,1,9529,65,460580,9529,460580,237.15029,11462.55457,0.02069,338390.0,331617.0,1152470.0,28681.77138,3070745.0,76.4223,2332660.0,58.05342,64271.0,1.59953,304095.0,7.56808
148,2021-12-01,Brazil,PB,TOTAL,3,9532,329,460909,9532,460909,237.22496,11470.74246,0.02068,355103.0,331617.0,1152470.0,28681.77138,3076192.0,76.55786,2359103.0,58.71151,64272.0,1.59955,310984.0,7.73953
148,2021-12-02,Brazil,PB,TOTAL,3,9535,8,460917,9535,460917,237.29962,11470.94156,0.02069,355103.0,331617.0,1152470.0,28681.77138,3079591.0,76.64245,2376301.0,59.13952,64272.0,1.59955,316749.0,7.883
148,2021-12-03,Brazil,PB,TOTAL,3,9538,457,461374,9538,461374,237.37428,11482.31502,0.02067,355103.0,331617.0,1152470.0,28681.77138,3079591.0,76.64245,2376301.0,59.13952,64272.0,1.59955,316749.0,7.883
148,2021-12-04,Brazil,PB,TOTAL,3,9541,265,461639,9541,461639,237.44894,11488.91013,0.02067,355103.0,331617.0,1152470.0,28681.77138,3080012.0,76.65293,2377586.0,59.1715,64272.0,1.59955,316749.0,7.883
149,2021-12-05,Brazil,PB,TOTAL,1,9542,273,461912,9542,461912,237.47383,11495.70434,0.02066,355103.0,331617.0,1152470.0,28681.77138,3080545.0,76.66619,2379619.0,59.2221,64278.0,1.5997,317811.0,7.90943
149,2021-12-06,Brazil,PB,TOTAL,3,9545,53,461965,9545,461965,237.54849,11497.02336,0.02066,355103.0,331617.0,1152470.0,28681.77138,3081728.0,76.69563,2383382.0,59.31575,64278.0,1.5997,319484.0,7.95107
149,2021-12-07,Brazil,PB,TOTAL,3,9548,23,461988,9548,461988,237.62315,11497.59577,0.02067,355103.0,331617.0,1152470.0,28681.77138,3085636.0,76.79289,2400214.0,59.73465,64281.0,1.59978,328469.0,8.17468
149,2021-12-08,Brazil,PB,TOTAL,4,9552,252,462240,9552,462240,237.7227,11503.86735,0.02066,355103.0,331617.0,1152470.0,28681.77138,3088650.0,76.8679,2414066.0,60.07939,64291.0,1.60002,333415.0,8.29777
149,2021-12-09,Brazil,PB,TOTAL,3,9555,210,462450,9555,462450,237.79736,11509.09366,0.02066,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
149,2021-12-10,Brazil,PB,TOTAL,1,9556,117,462567,9556,462567,237.82225,11512.00547,0.02066,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
149,2021-12-11,Brazil,PB,TOTAL,3,9559,18,462585,9559,462585,237.89691,11512.45344,0.02066,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
150,2021-12-12,Brazil,PB,TOTAL,0,9559,0,462585,9559,462585,237.89691,11512.45344,0.02066,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
150,2021-12-13,Brazil,PB,TOTAL,0,9559,0,462585,9559,462585,237.89691,11512.45344,0.02066,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
150,2021-12-14,Brazil,PB,TOTAL,4,9563,12,462597,9563,462597,237.99646,11512.75209,0.02067,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
150,2021-12-15,Brazil,PB,TOTAL,2,9565,23,462620,9565,462620,238.04623,11513.32449,0.02068,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
150,2021-12-16,Brazil,PB,TOTAL,0,9565,0,462620,9565,462620,238.04623,11513.32449,0.02068,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
150,2021-12-17,Brazil,PB,TOTAL,0,9565,0,462620,9565,462620,238.04623,11513.32449,0.02068,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
150,2021-12-18,Brazil,PB,TOTAL,7,9572,34,462654,9572,462654,238.22044,11514.17066,0.02069,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
151,2021-12-19,Brazil,PB,TOTAL,0,9572,0,462654,9572,462654,238.22044,11514.17066,0.02069,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
151,2021-12-20,Brazil,PB,TOTAL,2,9574,4,462658,9574,462658,238.27022,11514.27021,0.02069,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
151,2021-12-21,Brazil,PB,TOTAL,0,9574,0,462658,9574,462658,238.27022,11514.27021,0.02069,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
151,2021-12-22,Brazil,PB,TOTAL,6,9580,13,462671,9580,462671,238.41954,11514.59374,0.02071,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
151,2021-12-23,Brazil,PB,TOTAL,0,9580,0,462671,9580,462671,238.41954,11514.59374,0.02071,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
151,2021-12-24,Brazil,PB,TOTAL,3,9583,35,462706,9583,462706,238.4942,11515.46479,0.02071,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
151,2021-12-25,Brazil,PB,TOTAL,1,9584,854,463560,9584,463560,238.51909,11536.71848,0.02067,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
152,2021-12-26,Brazil,PB,TOTAL,2,9586,24,463584,9586,463584,238.56887,11537.31577,0.02068,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
152,2021-12-27,Brazil,PB,TOTAL,2,9588,32,463616,9588,463616,238.61864,11538.11216,0.02068,355103.0,331617.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
152,2021-12-28,Brazil,PB,TOTAL,1,9589,40,463656,9589,463656,238.64353,11539.10765,0.02068,355103.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
152,2021-12-29,Brazil,PB,TOTAL,2,9591,199,463855,9591,463855,238.6933,11544.06021,0.02068,355103.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
152,2021-12-30,Brazil,PB,TOTAL,3,9594,266,464121,9594,464121,238.76796,11550.6802,0.02067,355103.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
152,2021-12-31,Brazil,PB,TOTAL,2,9596,214,464335,9596,464335,238.81774,11556.00607,0.02067,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
152,2022-01-01,Brazil,PB,TOTAL,1,9597,176,464511,9597,464511,238.84262,11560.38622,0.02066,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
201,2022-01-02,Brazil,PB,TOTAL,2,9599,54,464565,9599,464565,238.8924,11561.73013,0.02066,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
201,2022-01-03,Brazil,PB,TOTAL,1,9600,25,464590,9600,464590,238.91729,11562.35231,0.02066,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
201,2022-01-04,Brazil,PB,TOTAL,0,9600,39,464629,9600,464629,238.91729,11563.32291,0.02066,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
201,2022-01-05,Brazil,PB,TOTAL,1,9601,251,464880,9601,464880,238.94217,11569.5696,0.02065,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
201,2022-01-06,Brazil,PB,TOTAL,3,9604,202,465082,9604,465082,239.01684,11574.59682,0.02065,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
201,2022-01-07,Brazil,PB,TOTAL,2,9606,184,465266,9606,465266,239.06661,11579.17607,0.02065,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
201,2022-01-08,Brazil,PB,TOTAL,0,9606,107,465373,9606,465373,239.06661,11581.839,0.02064,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
202,2022-01-09,Brazil,PB,TOTAL,0,9606,312,465685,9606,465685,239.06661,11589.60381,0.02063,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
202,2022-01-10,Brazil,PB,TOTAL,2,9608,342,466027,9608,466027,239.11638,11598.11524,0.02062,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
202,2022-01-11,Brazil,PB,TOTAL,1,9609,61,466088,9609,466088,239.14127,11599.63336,0.02062,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
202,2022-01-12,Brazil,PB,TOTAL,3,9612,0,466088,9612,466088,239.21593,11599.63336,0.02062,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
202,2022-01-13,Brazil,PB,TOTAL,1,9613,851,466939,9613,466939,239.24082,11620.81238,0.02059,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
202,2022-01-14,Brazil,PB,TOTAL,1,9614,504,467443,9614,467443,239.26571,11633.35554,0.02057,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
202,2022-01-15,Brazil,PB,TOTAL,0,9614,735,468178,9614,468178,239.26571,11651.64765,0.02053,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
203,2022-01-16,Brazil,PB,TOTAL,1,9615,66,468244,9615,468244,239.29059,11653.2902,0.02053,358448.0,394421.0,1152470.0,28681.77138,3092431.0,76.962,2425852.0,60.37271,64294.0,1.6001,342135.0,8.51479
203,2022-01-17,Brazil,PB,TOTAL,2,9617,408,468652,9617,468652,239.34037,11663.44419,0.02052,358448.0,394421.0,1152470.0,28681.77138,3113683.0,77.49091,2526506.0,62.8777,65493.0,1.62994,487596.0,12.13491
203,2022-01-18,Brazil,PB,TOTAL,3,9620,352,469004,9620,469004,239.41503,11672.20449,0.02051,358448.0,394421.0,1152470.0,28681.77138,3113683.0,77.49091,2526506.0,62.8777,65493.0,1.62994,487596.0,12.13491
203,2022-01-19,Brazil,PB,TOTAL,5,9625,1902,470906,9625,470906,239.53947,11719.53997,0.02044,358448.0,394421.0,1152470.0,28681.77138,3113683.0,77.49091,2526506.0,62.8777,65493.0,1.62994,487596.0,12.13491
203,2022-01-20,Brazil,PB,TOTAL,1,9626,1949,472855,9626,472855,239.56435,11768.04516,0.02036,358448.0,398199.0,1152470.0,28681.77138,3113683.0,77.49091,2533758.0,63.05819,81935.0,2.03913,489990.0,12.19449
203,2022-01-21,Brazil,PB,TOTAL,2,9628,1991,474846,9628,474846,239.61413,11817.59561,0.02028,358448.0,398199.0,1152470.0,28681.77138,3113683.0,77.49091,2533758.0,63.05819,81935.0,2.03913,489990.0,12.19449
203,2022-01-22,Brazil,PB,TOTAL,4,9632,2243,477089,9632,477089,239.71368,11873.41764,0.02019,358448.0,398199.0,1152470.0,28681.77138,3113683.0,77.49091,2533758.0,63.05819,81935.0,2.03913,489990.0,12.19449
204,2022-01-23,Brazil,PB,TOTAL,3,9635,2007,479096,9635,479096,239.78834,11923.36628,0.02011,358448.0,398199.0,1152470.0,28681.77138,3113683.0,77.49091,2533758.0,63.05819,81935.0,2.03913,489990.0,12.19449
204,2022-01-24,Brazil,PB,TOTAL,5,9640,856,479952,9640,479952,239.91278,11944.66974,0.02009,358448.0,398199.0,1152470.0,28681.77138,3126694.0,77.81471,2585444.0,64.34451,81935.0,2.03913,545032.0,13.56433
204,2022-01-25,Brazil,PB,TOTAL,5,9645,784,480736,9645,480736,240.03721,11964.18132,0.02006,358448.0,398199.0,1152470.0,28681.77138,3126694.0,77.81471,2660033.0,66.20082,81935.0,2.03913,562016.0,13.98701
204,2022-01-26,Brazil,PB,TOTAL,2,9647,3172,483908,9647,483908,240.08699,12043.12357,0.01994,358448.0,398199.0,1152470.0,28681.77138,3134176.0,78.00092,2660033.0,66.20082,81935.0,2.03913,647302.0,16.10955
204,2022-01-27,Brazil,PB,TOTAL,25,9672,3166,487074,9672,487074,240.70917,12121.9165,0.01986,358448.0,401683.0,1152470.0,28681.77138,3136138.0,78.04975,2677855.0,66.64436,81935.0,2.03913,660963.0,16.44953
204,2022-01-28,Brazil,PB,TOTAL,14,9686,3354,490428,9686,490428,241.05759,12205.38823,0.01975,358448.0,401683.0,1152470.0,28681.77138,3136138.0,78.04975,2677855.0,66.64436,92629.0,2.30528,680949.0,16.94693
204,2022-01-29,Brazil,PB,TOTAL,9,9695,3670,494098,9695,494098,241.28157,12296.72432,0.01962,358448.0,401683.0,1152470.0,28681.77138,3136138.0,78.04975,2677855.0,66.64436,92629.0,2.30528,680949.0,16.94693
205,2022-01-30,Brazil,PB,TOTAL,7,9702,3555,497653,9702,497653,241.45578,12385.19838,0.0195,358448.0,401683.0,1152470.0,28681.77138,3136138.0,78.04975,2677855.0,66.64436,92629.0,2.30528,680949.0,16.94693
205,2022-01-31,Brazil,PB,TOTAL,14,9716,1270,498923,9716,498923,241.8042,12416.80514,0.01947,358448.0,401683.0,1152470.0,28681.77138,3141454.0,78.18205,2636710.0,65.62037,93751.0,2.3332,685367.0,17.05688
205,2022-02-01,Brazil,PB,TOTAL,7,9723,404,499327,9723,499327,241.97841,12426.85958,0.01947,371996.0,401683.0,1152470.0,28681.77138,3154428.0,78.50494,2642701.0,65.76947,93751.0,2.3332,706671.0,17.58707
205,2022-02-02,Brazil,PB,TOTAL,15,9738,4867,504194,9738,504194,242.35172,12547.98567,0.01931,371996.0,401683.0,1152470.0,28681.77138,3155549.0,78.53283,2645799.0,65.84657,94379.0,2.34883,714146.0,17.77311
205,2022-02-03,Brazil,PB,TOTAL,17,9755,22,504216,9755,504216,242.77481,12548.53318,0.01935,371996.0,401683.0,1152470.0,28681.77138,3158211.0,78.59908,2650630.0,65.9668,94931.0,2.36257,727065.0,18.09462
205,2022-02-04,Brazil,PB,TOTAL,15,9770,8574,512790,9770,512790,243.14811,12761.91619,0.01905,371996.0,401683.0,1152470.0,28681.77138,3158211.0,78.59908,2656150.0,66.10418,95658.0,2.38066,731815.0,18.21284
205,2022-02-05,Brazil,PB,TOTAL,21,9791,4180,516970,9791,516970,243.67075,12865.94475,0.01894,371996.0,401683.0,1152470.0,28681.77138,3158211.0,78.59908,2670114.0,66.45171,97021.0,2.41458,745139.0,18.54444
206,2022-02-06,Brazil,PB,TOTAL,14,9805,3639,520609,9805,520609,244.01917,12956.50934,0.01883,371996.0,401683.0,1152470.0,28681.77138,3170104.0,78.89507,2673331.0,66.53177,97061.0,2.41558,760023.0,18.91486
206,2022-02-07,Brazil,PB,TOTAL,27,9832,968,521577,9832,521577,244.69112,12980.60017,0.01885,371996.0,401683.0,1152470.0,28681.77138,3189607.0,79.38044,2673806.0,66.54359,97061.0,2.41558,761221.0,18.94467
206,2022-02-08,Brazil,PB,TOTAL,16,9848,951,522528,9848,522528,245.08932,13004.26791,0.01885,371996.0,401683.0,1152470.0,28681.77138,3196402.0,79.54955,2682306.0,66.75513,97061.0,2.41558,767990.0,19.11313
206,2022-02-09,Brazil,PB,TOTAL,23,9871,5645,528173,9871,528173,245.66172,13144.75625,0.01869,371996.0,401683.0,1152470.0,28681.77138,3224008.0,80.23659,2884204.0,71.77981,80489.0,2.00315,1149832.0,28.61612
206,2022-02-10,Brazil,PB,TOTAL,15,9886,3142,531315,9886,531315,246.03503,13222.95189,0.01861,371996.0,401683.0,1152470.0,28681.77138,3229864.0,80.38233,2894460.0,72.03506,81281.0,2.02286,1173773.0,29.21194
206,2022-02-11,Brazil,PB,TOTAL,28,9914,4166,535481,9914,535481,246.73187,13326.63204,0.01851,371996.0,401683.0,1152470.0,28681.77138,3241471.0,80.67119,2914194.0,72.52618,83057.0,2.06706,1196859.0,29.78649
206,2022-02-12,Brazil,PB,TOTAL,19,9933,4076,539557,9933,539557,247.20473,13428.07233,0.01841,371996.0,401683.0,1152470.0,28681.77138,3253587.0,80.97273,2919266.0,72.65241,83132.0,2.06892,1226320.0,30.51969
207,2022-02-13,Brazil,PB,TOTAL,9,9942,3374,542931,9942,542931,247.42871,13512.0418,0.01831,371996.0,401683.0,1152470.0,28681.77138,3253587.0,80.97273,2919266.0,72.65241,83132.0,2.06892,1226320.0,30.51969
207,2022-02-14,Brazil,PB,TOTAL,14,9956,1318,544249,9956,544249,247.77714,13544.84316,0.01829,371996.0,401683.0,1152470.0,28681.77138,3254099.0,80.98547,2919823.0,72.66627,83132.0,2.06892,1227386.0,30.54622
207,2022-02-15,Brazil,PB,TOTAL,20,9976,1289,545538,9976,545538,248.27488,13576.92278,0.01829,395420.0,401683.0,1152470.0,28681.77138,3260864.0,81.15383,2922408.0,72.7306,83158.0,2.06957,1233847.0,30.70702
207,2022-02-16,Brazil,PB,TOTAL,13,9989,3651,549189,9989,549189,248.59841,13667.78601,0.01819,395420.0,401683.0,1152470.0,28681.77138,3290807.0,81.89903,2991292.0,74.44493,83540.0,2.07908,1299061.0,32.33001
207,2022-02-17,Brazil,PB,TOTAL,13,10002,6587,555776,10002,555776,248.92195,13831.71811,0.018,395420.0,401683.0,1152470.0,28681.77138,3290807.0,81.89903,2991292.0,74.44493,83540.0,2.07908,1299061.0,32.33001
207,2022-02-18,Brazil,PB,TOTAL,13,10015,2394,558170,10015,558170,249.24548,13891.29811,0.01794,395420.0,401683.0,1152470.0,28681.77138,3304922.0,82.25031,2996290.0,74.56932,83753.0,2.08438,1314118.0,32.70474
207,2022-02-19,Brazil,PB,TOTAL,11,10026,1201,559371,10026,559371,249.51924,13921.18766,0.01792,395420.0,401683.0,1152470.0,28681.77138,3310875.0,82.39847,2997795.0,74.60678,83770.0,2.0848,1318967.0,32.82542
208,2022-02-20,Brazil,PB,TOTAL,12,10038,2667,562038,10038,562038,249.81789,13987.56187,0.01786,395420.0,401683.0,1152470.0,28681.77138,3318291.0,82.58303,3000244.0,74.66772,83775.0,2.08493,1329556.0,33.08895
208,2022-02-21,Brazil,PB,TOTAL,6,10044,799,562837,10044,562837,249.96721,14007.44675,0.01785,395420.0,401683.0,1152470.0,28681.77138,3336684.0,83.04078,3001095.0,74.6889,83822.0,2.0861,1340972.0,33.37306
208,2022-02-22,Brazil,PB,TOTAL,13,10057,839,563676,10057,563676,250.29074,14028.32713,0.01784,395420.0,401683.0,1152470.0,28681.77138,3339419.0,83.10885,3001115.0,74.6894,83823.0,2.08612,1340988.0,33.37346
208,2022-02-23,Brazil,PB,TOTAL,9,10066,2886,566562,10066,566562,250.51473,14100.15164,0.01777,395420.0,401683.0,1152470.0,28681.77138,3344101.0,83.22537,3005694.0,74.80336,83843.0,2.08662,1358434.0,33.80764
208,2022-02-24,Brazil,PB,TOTAL,5,10071,2680,569242,10071,569242,250.63917,14166.84938,0.01769,395420.0,401683.0,1152470.0,28681.77138,3357708.0,83.56401,3009444.0,74.89669,83856.0,2.08694,1372541.0,34.15873
208,2022-02-25,Brazil,PB,TOTAL,5,10076,2409,571651,10076,571651,250.7636,14226.80269,0.01763,395420.0,401683.0,1152470.0,28681.77138,3374633.0,83.98522,3017117.0,75.08765,83900.0,2.08804,1404632.0,34.95738
208,2022-02-26,Brazil,PB,TOTAL,4,10080,2059,573710,10080,573710,250.86315,14278.04547,0.01757,395420.0,401683.0,1152470.0,28681.77138,3381580.0,84.15812,3017117.0,75.08765,83900.0,2.08804,1404632.0,34.95738
209,2022-02-27,Brazil,PB,TOTAL,7,10087,1466,575176,10087,575176,251.03736,14314.53013,0.01754,395420.0,401683.0,1152470.0,28681.77138,3381580.0,84.15812,3017117.0,75.08765,83900.0,2.08804,1404632.0,34.95738
209,2022-02-28,Brazil,PB,TOTAL,5,10092,0,575176,10092,575176,251.1618,14314.53013,0.01755,395420.0,401683.0,1152470.0,28681.77138,3383060.0,84.19495,3020909.0,75.18202,83915.0,2.08841,1421217.0,35.37014
209,2022-03-01,Brazil,PB,TOTAL,7,10099,984,576160,10099,576160,251.33601,14339.01915,0.01753,395420.0,401683.0,1152470.0,28681.77138,3384154.0,84.22218,3021541.0,75.19775,83919.0,2.08851,1423668.0,35.43113
209,2022-03-02,Brazil,PB,TOTAL,7,10106,0,576160,10106,576160,251.51022,14339.01915,0.01754,395420.0,401683.0,1152470.0,28681.77138,3384154.0,84.22218,3023513.0,75.24683,83931.0,2.08881,1428928.0,35.56204
209,2022-03-03,Brazil,PB,TOTAL,4,10110,1299,577459,10110,577459,251.60977,14371.34765,0.01751,395420.0,401683.0,1152470.0,28681.77138,3384154.0,84.22218,3024458.0,75.27034,83935.0,2.08891,1433198.0,35.66831
209,2022-03-04,Brazil,PB,TOTAL,11,10121,1423,578882,10121,578882,251.88353,14406.76216,0.01748,395420.0,401683.0,1152470.0,28681.77138,3384592.0,84.23308,3025384.0,75.29339,83938.0,2.08898,1435893.0,35.73538
209,2022-03-05,Brazil,PB,TOTAL,4,10125,13,578895,10125,578895,251.98308,14407.08569,0.01749,395420.0,401683.0,1152470.0,28681.77138,3393415.0,84.45266,3026646.0,75.3248,83948.0,2.08923,1441752.0,35.8812
210,2022-03-06,Brazil,PB,TOTAL,2,10127,6,578901,10127,578901,252.03285,14407.23501,0.01749,395420.0,401683.0,1152470.0,28681.77138,3394765.0,84.48625,3027279.0,75.34055,83953.0,2.08936,1444345.0,35.94573
210,2022-03-07,Brazil,PB,TOTAL,5,10132,3101,582002,10132,582002,252.15729,14484.41027,0.01741,395420.0,401683.0,1152470.0,28681.77138,3399961.0,84.61557,3030425.0,75.41885,83964.0,2.08963,1457881.0,36.2826
210,2022-03-08,Brazil,PB,TOTAL,3,10135,378,582380,10135,582380,252.23195,14493.81764,0.0174,395420.0,401683.0,1152470.0,28681.77138,3402731.0,84.68451,3032652.0,75.47427,83988.0,2.09023,1464879.0,36.45676
210,2022-03-09,Brazil,PB,TOTAL,7,10142,1184,583564,10142,583564,252.40616,14523.28411,0.01738,395420.0,401683.0,1152470.0,28681.77138,3407768.0,84.80986,3036108.0,75.56028,83990.0,2.09028,1481342.0,36.86648
210,2022-03-10,Brazil,PB,TOTAL,6,10148,742,584306,10148,584306,252.55548,14541.75042,0.01737,395420.0,401683.0,1152470.0,28681.77138,3409314.0,84.84834,3037360.0,75.59144,84005.0,2.09065,1486574.0,36.99669
210,2022-03-11,Brazil,PB,TOTAL,3,10151,954,585260,10151,585260,252.63014,14565.49283,0.01734,429753.0,401683.0,1152470.0,28681.77138,3409495.0,84.85284,3037755.0,75.60127,84005.0,2.09065,1487194.0,37.01212
210,2022-03-12,Brazil,PB,TOTAL,2,10153,1172,586432,10153,586432,252.67992,14594.66065,0.01731,429753.0,401683.0,1152470.0,28681.77138,3418689.0,85.08166,3045217.0,75.78698,84016.0,2.09092,1518911.0,37.80147
211,2022-03-13,Brazil,PB,TOTAL,3,10156,938,587370,10156,587370,252.75458,14618.00486,0.01729,429753.0,401683.0,1152470.0,28681.77138,3418689.0,85.08166,3045217.0,75.78698,84016.0,2.09092,1518911.0,37.80147
211,2022-03-14,Brazil,PB,TOTAL,3,10159,144,587514,10159,587514,252.82924,14621.58862,0.01729,429753.0,401683.0,1152470.0,28681.77138,3420055.0,85.11565,3049417.0,75.8915,84025.0,2.09115,1535491.0,38.2141
211,2022-03-15,Brazil,PB,TOTAL,1,10160,768,588282,10160,588282,252.85413,14640.702,0.01727,429753.0,401683.0,1152470.0,28681.77138,3420055.0,85.11565,3049417.0,75.8915,84025.0,2.09115,1535491.0,38.2141
211,2022-03-16,Brazil,PB,TOTAL,5,10165,1020,589302,10165,589302,252.97856,14666.08696,0.01725,429753.0,401683.0,1152470.0,28681.77138,3424523.0,85.22685,3055057.0,76.03187,84033.0,2.09135,1549932.0,38.57349
211,2022-03-17,Brazil,PB,TOTAL,1,10166,740,590042,10166,590042,253.00345,14684.5035,0.01723,429753.0,401683.0,1152470.0,28681.77138,3424523.0,85.22685,3055057.0,76.03187,84033.0,2.09135,1549932.0,38.57349
211,2022-03-18,Brazil,PB,TOTAL,3,10169,881,590923,10169,590923,253.07811,14706.42914,0.01721,429753.0,401683.0,1152470.0,28681.77138,3430141.0,85.36666,3062670.0,76.22133,84040.0,2.09152,1567276.0,39.00514
211,2022-03-19,Brazil,PB,TOTAL,3,10172,929,591852,10172,591852,253.15277,14729.54936,0.01719,429753.0,401683.0,1152470.0,28681.77138,3430141.0,85.36666,3062670.0,76.22133,84040.0,2.09152,1567276.0,39.00514
212,2022-03-20,Brazil,PB,TOTAL,2,10174,353,592205,10172,591852,253.20255,14738.33455,0.01718,429753.0,401683.0,1152470.0,28681.77138,3430141.0,85.36666,3062670.0,76.22133,84040.0,2.09152,1567276.0,39.00514
212,2022-03-21,Brazil,PB,TOTAL,1,10175,159,592364,10175,592364,253.22744,14742.29162,0.01718,429753.0,401683.0,1152470.0,28681.77138,3432630.0,85.42861,3066045.0,76.30533,84042.0,2.09157,1577815.0,39.26742
212,2022-03-22,Brazil,PB,TOTAL,3,10178,37,592401,10178,592401,253.3021,14743.21245,0.01718,429753.0,401683.0,1152470.0,28681.77138,3432697.0,85.43028,3066186.0,76.30884,84043.0,2.0916,1578210.0,39.27726
212,2022-03-23,Brazil,PB,TOTAL,3,10181,504,592905,10181,592905,253.37676,14755.7556,0.01717,429753.0,401683.0,1152470.0,28681.77138,3432808.0,85.43304,3066363.0,76.31324,84043.0,2.0916,1578612.0,39.28726
212,2022-03-24,Brazil,PB,TOTAL,2,10183,591,593496,10183,593496,253.42653,14770.46395,0.01716,429753.0,401683.0,1152470.0,28681.77138,3432932.0,85.43612,3066505.0,76.31678,84043.0,2.0916,1579383.0,39.30645
